Fecha,CodigoFecha,SBS
06Feb14,4461,2.822
07Feb14,4462,2.822
10Feb14,4463,2.819
11Feb14,4464,2.817
12Feb14,4465,2.816
13Feb14,4466,2.817
14Feb14,4467,2.815
17Feb14,4468,2.803
18Feb14,4469,2.807
19Feb14,4470,2.809
20Feb14,4471,2.809
21Feb14,4472,2.808
24Feb14,4473,2.808
25Feb14,4474,2.808
26Feb14,4475,2.81
27Feb14,4476,2.804
28Feb14,4477,2.801
03Mar14,4478,2.804
04Mar14,4479,2.801
05Mar14,4480,2.798
06Mar14,4481,2.799
07Mar14,4482,2.803
10Mar14,4483,2.805
11Mar14,4484,2.802
12Mar14,4485,2.807
13Mar14,4486,2.807
14Mar14,4487,2.803
17Mar14,4488,2.807
18Mar14,4489,2.809
19Mar14,4490,2.814
20Mar14,4491,2.813
21Mar14,4492,2.812
24Mar14,4493,2.81
25Mar14,4494,2.812
26Mar14,4495,2.812
27Mar14,4496,2.811
28Mar14,4497,2.811
31Mar14,4498,2.809
01Abr14,4499,2.807
02Abr14,4500,2.808
03Abr14,4501,2.811
04Abr14,4502,2.81
07Abr14,4503,2.804
08Abr14,4504,2.791
09Abr14,4505,2.796
10Abr14,4506,2.789
11Abr14,4507,2.786
14Abr14,4508,2.776
15Abr14,4509,2.774
16Abr14,4510,2.781
17Abr14,4511,2.6
18Abr14,4512,2.6
21Abr14,4513,2.777
22Abr14,4514,2.783
23Abr14,4515,2.793
24Abr14,4516,2.791
25Abr14,4517,2.803
28Abr14,4518,2.808
29Abr14,4519,2.808
30Abr14,4520,2.809
01May14,4521,2.6
02May14,4522,2.805
05May14,4523,2.806
06May14,4524,2.803
07May14,4525,2.8
08May14,4526,2.788
09May14,4527,2.787
12May14,4528,2.786
13May14,4529,2.786
14May14,4530,2.785
15May14,4531,2.787
16May14,4532,2.786
19May14,4533,2.788
20May14,4534,2.791
21May14,4535,2.79
22May14,4536,2.789
23May14,4537,2.787
26May14,4538,2.789
27May14,4539,2.786
28May14,4540,2.776
29May14,4541,2.761
30May14,4542,2.767
02Jun14,4543,2.774
03Jun14,4544,2.779
04Jun14,4545,2.786
05Jun14,4546,2.786
06Jun14,4547,2.784
09Jun14,4548,2.788
10Jun14,4549,2.789
11Jun14,4550,2.797
12Jun14,4551,2.797
13Jun14,4552,2.793
16Jun14,4553,2.795
17Jun14,4554,2.803
18Jun14,4555,2.803
19Jun14,4556,2.8
20Jun14,4557,2.808
23Jun14,4558,2.805
24Jun14,4559,2.804
25Jun14,4560,2.804
26Jun14,4561,2.806
27Jun14,4562,2.801
30Jun14,4563,2.796
01Jul14,4564,2.797
02Jul14,4565,2.795
03Jul14,4566,2.785
04Jul14,4567,2.779
07Jul14,4568,2.773
08Jul14,4569,2.782
09Jul14,4570,2.785
10Jul14,4571,2.781
11Jul14,4572,2.784
14Jul14,4573,2.786
15Jul14,4574,2.784
16Jul14,4575,2.784
17Jul14,4576,2.793
18Jul14,4577,2.79
21Jul14,4578,2.794
22Jul14,4579,2.788
23Jul14,4580,2.789
24Jul14,4581,2.785
25Jul14,4582,2.787
28Jul14,4583,2.6
29Jul14,4584,2.6
30Jul14,4585,2.79
31Jul14,4586,2.797
01Ago14,4587,2.797
04Ago14,4588,2.803
05Ago14,4589,2.813
06Ago14,4590,2.812
07Ago14,4591,2.81
08Ago14,4592,2.803
11Ago14,4593,2.79
12Ago14,4594,2.79
13Ago14,4595,2.794
14Ago14,4596,2.795
15Ago14,4597,2.798
18Ago14,4598,2.818
19Ago14,4599,2.82
20Ago14,4600,2.827
21Ago14,4601,2.825
22Ago14,4602,2.828
25Ago14,4603,2.834
26Ago14,4604,2.834
27Ago14,4605,2.841
28Ago14,4606,2.847
29Ago14,4607,2.845
01Set14,4608,2.85
02Set14,4609,2.853
03Set14,4610,2.851
04Set14,4611,2.855
05Set14,4612,2.849
08Set14,4613,2.85
09Set14,4614,2.857
10Set14,4615,2.856
11Set14,4616,2.856
12Set14,4617,2.86
15Set14,4618,2.861
16Set14,4619,2.859
17Set14,4620,2.859
18Set14,4621,2.863
19Set14,4622,2.865
22Set14,4623,2.871
23Set14,4624,2.875
24Set14,4625,2.877
25Set14,4626,2.879
26Set14,4627,2.896
29Set14,4628,2.895
30Set14,4629,2.892
01Oct14,4630,2.892
02Oct14,4631,2.896
03Oct14,4632,2.905
06Oct14,4633,2.903
07Oct14,4634,2.905
08Oct14,4635,2.6
09Oct14,4636,2.907
10Oct14,4637,2.906
13Oct14,4638,2.904
14Oct14,4639,2.905
15Oct14,4640,2.908
16Oct14,4641,2.907
17Oct14,4642,2.903
20Oct14,4643,2.904
21Oct14,4644,2.902
22Oct14,4645,2.906
23Oct14,4646,2.909
24Oct14,4647,2.91
27Oct14,4648,2.915
28Oct14,4649,2.916
29Oct14,4650,2.915
30Oct14,4651,2.918
31Oct14,4652,2.923
03Nov14,4653,2.925
04Nov14,4654,2.928
05Nov14,4655,2.93
06Nov14,4656,2.932
07Nov14,4657,2.928
10Nov14,4658,2.93
11Nov14,4659,2.931
12Nov14,4660,2.935
13Nov14,4661,2.935
14Nov14,4662,2.935
17Nov14,4663,2.933
18Nov14,4664,2.93
19Nov14,4665,2.93
20Nov14,4666,2.924
21Nov14,4667,2.918
24Nov14,4668,2.918
25Nov14,4669,2.917
26Nov14,4670,2.914
27Nov14,4671,2.913
28Nov14,4672,2.92
01Dic14,4673,2.929
02Dic14,4674,2.939
03Dic14,4675,2.942
04Dic14,4676,2.947
05Dic14,4677,2.952
08Dic14,4678,2.6
09Dic14,4679,2.962
10Dic14,4680,2.961
11Dic14,4681,2.969
12Dic14,4682,2.965
15Dic14,4683,2.964
16Dic14,4684,2.969
17Dic14,4685,2.961
18Dic14,4686,2.944
19Dic14,4687,2.95
22Dic14,4688,2.974
23Dic14,4689,2.976
24Dic14,4690,2.979
25Dic14,4691,2.6
26Dic14,4692,2.976
29Dic14,4693,2.988
30Dic14,4694,2.99
31Dic14,4695,2.989
01Ene15,4696,2.6
02Ene15,4697,2.6
05Ene15,4698,2.992
06Ene15,4699,2.983
07Ene15,4700,2.987
08Ene15,4701,2.989
09Ene15,4702,2.986
12Ene15,4703,2.989
13Ene15,4704,2.985
14Ene15,4705,2.994
15Ene15,4706,2.997
16Ene15,4707,3.013
19Ene15,4708,3.012
20Ene15,4709,3.009
21Ene15,4710,3.011
22Ene15,4711,3.004
23Ene15,4712,3.012
26Ene15,4713,3.02
27Ene15,4714,3.024
28Ene15,4715,3.029
29Ene15,4716,3.045
30Ene15,4717,3.058
02Feb15,4718,3.06
03Feb15,4719,3.059
04Feb15,4720,3.062
05Feb15,4721,3.063
06Feb15,4722,3.068
09Feb15,4723,3.065
10Feb15,4724,3.076
11Feb15,4725,3.094
12Feb15,4726,3.082
13Feb15,4727,3.075
16Feb15,4728,3.085
17Feb15,4729,3.083
18Feb15,4730,3.086
19Feb15,4731,3.087
20Feb15,4732,3.089
23Feb15,4733,3.09
24Feb15,4734,3.095
25Feb15,4735,3.095
26Feb15,4736,3.094
27Feb15,4737,3.095
02Mar15,4738,3.097
03Mar15,4739,3.093
04Mar15,4740,3.094
05Mar15,4741,3.098
06Mar15,4742,3.101
09Mar15,4743,3.1
10Mar15,4744,3.1
11Mar15,4745,3.101
12Mar15,4746,3.099
13Mar15,4747,3.099
16Mar15,4748,3.099
17Mar15,4749,3.098
18Mar15,4750,3.1
19Mar15,4751,3.096
20Mar15,4752,3.091
23Mar15,4753,3.08
24Mar15,4754,3.075
25Mar15,4755,3.066
26Mar15,4756,3.077
27Mar15,4757,3.091
30Mar15,4758,3.096
31Mar15,4759,3.097
01Abr15,4760,3.095
02Abr15,4761,2.6
03Abr15,4762,2.6
06Abr15,4763,3.093
07Abr15,4764,3.099
08Abr15,4765,3.104
09Abr15,4766,3.113
10Abr15,4767,3.123
13Abr15,4768,3.125
14Abr15,4769,3.12
15Abr15,4770,3.125
16Abr15,4771,3.125
17Abr15,4772,3.127
20Abr15,4773,3.132
21Abr15,4774,3.132
22Abr15,4775,3.134
23Abr15,4776,3.134
24Abr15,4777,3.136
27Abr15,4778,3.135
28Abr15,4779,3.128
29Abr15,4780,3.122
30Abr15,4781,3.127
01May15,4782,2.6
04May15,4783,3.138
05May15,4784,3.148
06May15,4785,3.145
07May15,4786,3.153
08May15,4787,3.15
11May15,4788,3.154
12May15,4789,3.153
13May15,4790,3.153
14May15,4791,3.151
15May15,4792,3.148
18May15,4793,3.151
19May15,4794,3.155
20May15,4795,3.158
21May15,4796,3.151
22May15,4797,3.148
25May15,4798,3.151
26May15,4799,3.155
27May15,4800,3.156
28May15,4801,3.158
29May15,4802,3.158
01Jun15,4803,3.158
02Jun15,4804,3.157
03Jun15,4805,3.154
04Jun15,4806,3.149
05Jun15,4807,3.153
08Jun15,4808,3.154
09Jun15,4809,3.153
10Jun15,4810,3.154
11Jun15,4811,3.155
12Jun15,4812,3.156
15Jun15,4813,3.158
16Jun15,4814,3.162
17Jun15,4815,3.165
18Jun15,4816,3.163
19Jun15,4817,3.167
22Jun15,4818,3.174
23Jun15,4819,3.18
24Jun15,4820,3.177
25Jun15,4821,3.17
26Jun15,4822,3.173
29Jun15,4823,2.6
30Jun15,4824,3.179
01Jul15,4825,3.179
02Jul15,4826,3.175
03Jul15,4827,3.174
06Jul15,4828,3.178
07Jul15,4829,3.182
08Jul15,4830,3.187
09Jul15,4831,3.182
10Jul15,4832,3.179
13Jul15,4833,3.178
14Jul15,4834,3.179
15Jul15,4835,3.182
16Jul15,4836,3.179
17Jul15,4837,3.182
20Jul15,4838,3.186
21Jul15,4839,3.182
22Jul15,4840,3.187
23Jul15,4841,3.191
24Jul15,4842,3.191
27Jul15,4843,2.6
28Jul15,4844,2.6
29Jul15,4845,2.6
30Jul15,4846,3.193
31Jul15,4847,3.192
03Ago15,4848,3.193
04Ago15,4849,3.194
05Ago15,4850,3.202
06Ago15,4851,3.205
07Ago15,4852,3.203
10Ago15,4853,3.201
11Ago15,4854,3.216
12Ago15,4855,3.229
13Ago15,4856,3.233
14Ago15,4857,3.239
17Ago15,4858,3.245
18Ago15,4859,3.249
19Ago15,4860,3.254
20Ago15,4861,3.265
21Ago15,4862,3.274
24Ago15,4863,3.279
25Ago15,4864,3.281
26Ago15,4865,3.305
27Ago15,4866,3.281
28Ago15,4867,3.255
31Ago15,4868,3.237
01Set15,4869,3.247
02Set15,4870,3.255
03Set15,4871,3.231
04Set15,4872,3.215
07Set15,4873,3.227
08Set15,4874,3.226
09Set15,4875,3.221
10Set15,4876,3.221
11Set15,4877,3.214
14Set15,4878,3.208
15Set15,4879,3.21
16Set15,4880,3.208
17Set15,4881,3.197
18Set15,4882,3.195
21Set15,4883,3.195
22Set15,4884,3.212
23Set15,4885,3.224
24Set15,4886,3.227
25Set15,4887,3.222
28Set15,4888,3.234
29Set15,4889,3.239
30Set15,4890,3.223
01Oct15,4891,3.231
02Oct15,4892,3.227
05Oct15,4893,3.218
06Oct15,4894,3.223
07Oct15,4895,3.221
08Oct15,4896,2.6
09Oct15,4897,2.6
12Oct15,4898,3.229
13Oct15,4899,3.236
14Oct15,4900,3.242
15Oct15,4901,3.236
16Oct15,4902,3.242
19Oct15,4903,3.253
20Oct15,4904,3.258
21Oct15,4905,3.262
22Oct15,4906,3.257
23Oct15,4907,3.267
26Oct15,4908,3.27
27Oct15,4909,3.28
28Oct15,4910,3.279
29Oct15,4911,3.288
30Oct15,4912,3.287
02Nov15,4913,3.287
03Nov15,4914,3.287
04Nov15,4915,3.29
05Nov15,4916,3.302
06Nov15,4917,3.315
09Nov15,4918,3.31
10Nov15,4919,3.314
11Nov15,4920,3.316
12Nov15,4921,3.323
13Nov15,4922,3.332
16Nov15,4923,3.343
17Nov15,4924,3.346
18Nov15,4925,3.357
19Nov15,4926,3.356
20Nov15,4927,3.36
23Nov15,4928,3.376
24Nov15,4929,3.377
25Nov15,4930,3.385
26Nov15,4931,3.379
27Nov15,4932,3.378
30Nov15,4933,3.376
01Dic15,4934,3.377
02Dic15,4935,3.373
03Dic15,4936,3.369
04Dic15,4937,3.372
07Dic15,4938,3.377
08Dic15,4939,2.6
09Dic15,4940,3.375
10Dic15,4941,3.376
11Dic15,4942,3.379
14Dic15,4943,3.382
15Dic15,4944,3.377
16Dic15,4945,3.372
17Dic15,4946,3.376
18Dic15,4947,3.379
21Dic15,4948,3.383
22Dic15,4949,3.391
23Dic15,4950,3.398
24Dic15,4951,3.398
25Dic15,4952,2.6
28Dic15,4953,3.402
29Dic15,4954,3.408
30Dic15,4955,3.41
31Dic15,4956,3.413
01Ene16,4957,2.6
04Ene16,4958,3.43
05Ene16,4959,3.417
06Ene16,4960,3.417
07Ene16,4961,3.423
08Ene16,4962,3.428
11Ene16,4963,3.428
12Ene16,4964,3.426
13Ene16,4965,3.421
14Ene16,4966,3.425
15Ene16,4967,3.43
18Ene16,4968,3.431
19Ene16,4969,3.433
20Ene16,4970,3.442
21Ene16,4971,3.446
22Ene16,4972,3.447
25Ene16,4973,3.458
26Ene16,4974,3.469
27Ene16,4975,3.466
28Ene16,4976,3.469
29Ene16,4977,3.471
01Feb16,4978,3.485
02Feb16,4979,3.489
03Feb16,4980,3.494
04Feb16,4981,3.478
05Feb16,4982,3.482
08Feb16,4983,3.492
09Feb16,4984,3.5
10Feb16,4985,3.507
11Feb16,4986,3.513
12Feb16,4987,3.509
15Feb16,4988,3.505
16Feb16,4989,3.508
17Feb16,4990,3.506
18Feb16,4991,3.505
19Feb16,4992,3.514
22Feb16,4993,3.521
23Feb16,4994,3.527
24Feb16,4995,3.538
25Feb16,4996,3.533
26Feb16,4997,3.525
29Feb16,4998,3.527
01Mar16,4999,3.522
02Mar16,5000,3.512
03Mar16,5001,3.47
04Mar16,5002,3.446
07Mar16,5003,3.465
08Mar16,5004,3.471
09Mar16,5005,3.441
10Mar16,5006,3.436
11Mar16,5007,3.389
14Mar16,5008,3.363
15Mar16,5009,3.348
16Mar16,5010,3.375
17Mar16,5011,3.347
18Mar16,5012,3.374
21Mar16,5013,3.393
22Mar16,5014,3.415
23Mar16,5015,3.403
24Mar16,5016,2.6
25Mar16,5017,2.6
28Mar16,5018,3.361
29Mar16,5019,3.384
30Mar16,5020,3.363
31Mar16,5021,3.328
01Abr16,5022,3.344
04Abr16,5023,3.352
05Abr16,5024,3.36
06Abr16,5025,3.376
07Abr16,5026,3.403
08Abr16,5027,3.392
11Abr16,5028,3.326
12Abr16,5029,3.277
13Abr16,5030,3.271
14Abr16,5031,3.275
15Abr16,5032,3.276
18Abr16,5033,3.278
19Abr16,5034,3.254
20Abr16,5035,3.25
21Abr16,5036,3.256
22Abr16,5037,3.272
25Abr16,5038,3.279
26Abr16,5039,3.285
27Abr16,5040,3.29
28Abr16,5041,3.28
29Abr16,5042,3.274
02May16,5043,3.292
